#ID              x       y     V      eV      BV     eBV      UB     eUB      VI     eVI
4500       1013.53 3006.91 17.915  0.013   1.491   0.027   INDEF   INDEF   1.500   0.026  
4501       2773.18 694.361 17.909  0.023   1.261   0.037   0.435   0.038   1.241   0.038  
4502       951.985 2913.25 17.935  0.013   1.261   0.026   0.363   0.030   1.329   0.033  
4503       975.540 702.292 18.098  0.020   1.901   0.040   0.996   0.070   2.130   0.026  
4504       1854.62 549.586 17.952  0.027   1.562   0.067   0.635   0.072   1.713   0.036  
4505       3640.86 812.262 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4506       2881.55 3723.17 17.881  0.014   1.317   0.027   0.742   0.034   1.420   0.030  
4507       3601.52 949.081 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4508       2456.04 524.232 17.789  0.024   1.370   0.044   0.717   0.045   1.266   0.039  
4509       1365.71 328.160 18.011  0.047   1.299   0.078   0.493   0.071   1.591   0.053  
4510       784.603 1197.52 17.997  0.022   1.107   0.039   0.450   0.043   1.343   0.040  
4511       1610.09 2674.65 18.457  0.021   2.517   0.037   INDEF   INDEF   2.697   0.024  
4512       2391.16 2988.49 17.874  0.012   1.406   0.020   0.638   0.030   1.394   0.027  
4513       3720.71 2123.77 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4514       1836.08 4007.26 17.969  0.013   1.103   0.032   0.456   0.038   1.231   0.037  
4515       1728.91 987.931 17.919  0.024   1.301   0.035   0.339   0.033   1.262   0.039  
4516       241.945 981.905 17.925  0.023   1.160   0.037   0.718   0.039   INDEF   INDEF  
4517       267.136 751.261 18.059  0.025   1.102   0.036   0.357   0.033   INDEF   INDEF  
4518       2782.64 2405.86 17.882  0.016   1.417   0.025   0.479   0.036   1.395   0.032  
4519       674.596 1770.36 17.924  0.019   1.255   0.037   0.521   0.039   1.460   0.034  
4520       273.537 303.089 17.955  0.025   1.141   0.038   0.599   0.035   INDEF   INDEF  
4521       2720.65 2641.25 17.990  0.016   2.050   0.025   1.074   0.096   2.224   0.021  
4522       3865.19 4033.78 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4523       111.818 2008.57 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4524       3525.65 155.114 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4525       1472.41 2291.83 18.027  0.013   1.095   0.024   0.191   0.036   1.102   0.044  
4526       2695.40 472.581 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4527       3585.77 2180.21 18.042  0.012   2.203   0.023   INDEF   INDEF   2.282   0.017  
4528       2169.41 94.072  17.978  0.020   1.172   0.039   0.326   0.040   1.234   0.040  
4529       1477.06 1177.01 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4530       3487.57 1675.21 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4531       3803.06 2140.88 17.940  0.013   1.266   0.023   0.476   0.029   INDEF   INDEF  
4532       2593.78 1605.87 17.815  0.020   1.485   0.032   0.514   0.036   1.269   0.031  
4533       3384.10 681.691 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4534       3019.99 2079.00 18.020  0.018   1.363   0.038   0.227   0.049   1.737   0.030  
4535       3035.97 2917.30 17.979  0.011   1.216   0.021   0.334   0.029   1.304   0.032  
4536       1492.70 3740.02 17.932  0.012   1.323   0.030   0.570   0.041   1.496   0.029  
4537       812.145 2705.64 17.873  0.015   1.327   0.029   0.831   0.039   1.265   0.036  
4538       2350.40 3534.41 17.905  0.010   1.352   0.024   0.833   0.038   1.395   0.026  
4539       203.310 228.813 17.951  0.028   1.152   0.040   0.743   0.041   INDEF   INDEF  
4540       2543.47 1027.54 17.854  0.024   1.435   0.037   0.407   0.038   1.321   0.037  
4541       3612.66 970.461 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4542       3008.61 195.900 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4543       4082.32 1842.90 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4544       2275.00 551.830 17.929  0.026   1.222   0.049   0.396   0.048   1.229   0.039  
4545       2205.96 2285.47 17.890  0.017   1.453   0.028   0.572   0.036   1.513   0.028  
4546       3461.13 127.406 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4547       1133.54 2888.81 18.569  0.016   1.716   0.030   INDEF   INDEF   2.843   0.020  
4548       3553.26 12.584  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4549       2267.08 3318.84 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4550       846.413 1730.08 17.967  0.019   1.286   0.036   0.335   0.038   1.464   0.032  
4551       51.383  3994.87 17.967  0.024   1.216   0.044   0.625   0.048   1.530   0.038  
4552       2207.29 2116.51 17.992  0.033   2.229   0.046   0.052   0.056   1.972   0.036  
4553       735.634 1607.75 17.855  0.057   2.015   0.145   0.352   0.149   1.392   0.062  
4554       2227.34 2846.78 17.841  0.015   1.582   0.021   0.885   0.042   1.605   0.025  
4555       1288.15 1162.42 17.981  0.024   1.142   0.038   0.562   0.039   1.282   0.047  
4556       2799.91 2183.12 17.876  0.017   1.489   0.026   0.431   0.030   1.513   0.027  
4557       488.159 1369.56 18.041  0.023   1.005   0.040   0.476   0.037   1.251   0.038  
4558       1881.66 33.705  17.982  0.024   1.705   0.039   1.193   0.116   1.834   0.032  
4559       249.798 1295.66 17.974  0.018   1.182   0.033   0.450   0.034   INDEF   INDEF  
4560       3303.44 2129.93 17.910  0.014   1.329   0.025   0.491   0.031   1.264   0.039  
4561       176.857 1800.21 17.878  0.017   1.323   0.037   0.980   0.052   INDEF   INDEF  
4562       2110.44 1708.36 17.951  0.016   1.302   0.022   0.432   0.030   1.235   0.038  
4563       3508.64 2663.98 17.923  0.010   1.423   0.020   0.487   0.029   1.604   0.024  
4564       221.155 2510.69 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4565       2641.04 637.116 17.923  0.024   1.335   0.039   0.396   0.040   1.369   0.038  
4566       1496.47 1712.14 17.970  0.019   1.296   0.026   0.355   0.032   1.391   0.033  
4567       2578.61 348.085 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4568       2328.87 3392.48 17.930  0.010   1.314   0.023   0.557   0.032   1.326   0.026  
4569       2052.40 1957.36 17.975  0.013   1.312   0.022   0.561   0.040   1.744   0.033  
4570       2729.43 3237.09 17.984  0.013   1.189   0.024   0.544   0.033   1.365   0.031  
4571       3029.01 4084.59 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4572       1053.22 3489.26 17.928  0.013   1.431   0.031   0.597   0.040   1.599   0.026  
4573       3338.74 2196.66 17.861  0.011   1.591   0.023   1.008   0.051   1.420   0.029  
4574       1308.90 3101.24 17.925  0.014   1.342   0.027   0.496   0.031   1.485   0.029  
4575       3852.74 93.454  18.049  0.023   1.377   0.039   INDEF   INDEF   1.722   0.034  
4576       1356.26 363.434 17.919  0.022   1.307   0.040   0.563   0.044   1.407   0.036  
4577       26.364  1684.02 18.002  0.019   1.184   0.038   INDEF   INDEF   INDEF   INDEF  
4578       3192.21 3231.35 17.966  0.009   1.265   0.020   0.473   0.035   1.376   0.029  
4579       1822.87 3909.93 17.939  0.011   1.357   0.028   0.624   0.039   1.508   0.026  
4580       2919.47 1648.91 17.970  0.021   1.224   0.047   0.484   0.066   INDEF   INDEF  
4581       252.526 3067.59 18.005  0.026   1.241   0.040   0.509   0.037   1.618   0.035  
4582       620.517 1145.36 17.923  0.021   1.248   0.038   0.545   0.040   INDEF   INDEF  
4583       940.931 3729.48 18.016  0.017   1.400   0.043   0.638   0.069   1.720   0.029  
4584       3987.69 2360.07 17.963  0.011   1.305   0.024   0.458   0.035   1.469   0.027  
4585       3773.83 1138.07 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4586       1524.02 577.643 17.989  0.022   1.591   0.040   0.573   0.050   1.838   0.031  
4587       2006.69 2107.96 17.856  0.015   1.486   0.025   0.895   0.043   1.322   0.030  
4588       3819.74 3469.01 17.982  0.010   1.259   0.019   0.580   0.033   1.567   0.029  
4589       3727.81 2812.47 17.924  0.011   1.511   0.021   0.716   0.039   1.698   0.023  
4590       1550.60 706.939 18.001  0.025   1.562   0.048   0.634   0.054   1.764   0.032  
4591       478.814 2509.59 17.980  0.018   1.176   0.038   0.459   0.040   1.359   0.041  
4592       3088.28 2861.50 18.007  0.012   1.188   0.020   0.410   0.026   1.246   0.041  
4593       3165.60 2797.00 17.922  0.013   1.687   0.026   0.648   0.073   1.788   0.026  
4594       2775.49 2963.28 17.986  0.012   1.211   0.021   0.543   0.030   1.258   0.032  
4595       3727.48 1324.36 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4596       1620.83 2379.58 17.955  0.018   1.314   0.030   0.416   0.035   1.388   0.029  
4597       3019.88 3169.68 17.915  0.013   1.424   0.021   0.722   0.036   1.502   0.027  
4598       1577.56 968.587 17.907  0.023   1.492   0.036   0.509   0.040   1.573   0.033  
4599       3861.61 3113.78 17.955  0.012   1.324   0.029   0.973   0.050   1.522   0.028  
4600       3096.01 2464.21 17.967  0.013   1.288   0.023   0.372   0.029   INDEF   INDEF  
4601       2966.85 863.153 18.163  0.023   2.100   0.037   INDEF   INDEF   2.275   0.028  
4602       3523.48 3623.58 17.927  0.017   1.388   0.026   0.601   0.036   1.520   0.031  
4603       3836.39 3571.92 17.976  0.013   1.317   0.024   0.457   0.034   1.552   0.028  
4604       139.355 3778.87 18.025  0.021   1.093   0.039   0.498   0.043   1.379   0.038  
4605       3953.40 1378.52 17.793  0.046   3.486   0.555   -1.600  0.537   1.375   0.050  
4606       2343.34 1734.43 17.999  0.017   1.231   0.025   0.438   0.028   1.351   0.061  
4607       339.379 194.618 18.165  0.026   0.960   0.039   0.415   0.036   INDEF   INDEF  
4608       2077.04 1928.83 17.955  0.013   1.270   0.021   0.566   0.029   1.282   0.033  
4609       3023.39 1861.17 17.895  0.013   1.477   0.028   0.654   0.042   1.385   0.028  
4610       2347.60 2034.76 18.008  0.017   1.195   0.025   0.512   0.032   1.192   0.038  
4611       3209.51 1330.28 17.904  0.019   1.381   0.027   0.595   0.031   1.390   0.032  
4612       449.840 1837.76 17.997  0.019   1.226   0.040   0.390   0.046   1.444   0.036  
4613       3143.85 3971.51 18.001  0.013   1.211   0.028   0.321   0.033   1.354   0.034  
4614       477.218 584.235 18.046  0.023   1.130   0.035   0.428   0.035   INDEF   INDEF  
4615       3634.91 309.969 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4616       806.361 3994.34 17.973  0.020   1.212   0.047   1.035   0.068   1.440   0.033  
4617       383.418 1022.62 17.687  0.020   1.773   0.035   0.812   0.047   INDEF   INDEF  
4618       2451.31 2899.57 17.936  0.015   1.351   0.022   0.609   0.030   1.437   0.031  
4619       3879.73 557.501 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4620       2916.75 945.436 17.862  0.021   1.434   0.034   0.698   0.040   1.362   0.036  
4621       774.445 2303.61 17.979  0.018   1.281   0.034   0.403   0.035   1.468   0.031  
4622       1806.35 3283.07 17.914  0.009   1.556   0.020   0.918   0.046   1.622   0.024  
4623       1924.35 1849.65 17.936  0.014   1.365   0.020   0.465   0.029   1.309   0.033  
4624       2435.04 3715.96 18.005  0.014   1.195   0.027   0.351   0.031   1.302   0.033  
4625       2083.62 479.949 17.962  0.024   1.288   0.043   0.298   0.045   1.246   0.038  
4626       2638.16 3318.32 17.974  0.012   1.316   0.026   0.519   0.036   1.549   0.029  
4627       882.145 122.998 18.062  0.023   1.111   0.034   0.490   0.036   INDEF   INDEF  
4628       66.915  2347.54 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4629       1076.96 3528.72 17.984  0.013   1.305   0.033   0.533   0.055   1.467   0.029  
4630       124.137 1280.27 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4631       1000.73 521.698 18.002  0.023   1.083   0.043   0.503   0.044   1.129   0.043  
4632       625.046 2649.02 17.989  0.017   1.273   0.037   0.507   0.042   1.505   0.029  
4633       283.381 2216.81 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4634       2323.69 3352.12 18.017  0.010   1.170   0.021   0.358   0.030   1.219   0.038  
4635       3798.26 1182.94 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4636       2859.17 981.152 17.874  0.023   1.488   0.034   0.662   0.040   1.450   0.034  
4637       1613.14 1251.89 18.112  0.025   2.137   0.036   0.844   0.081   2.225   0.028  
4638       512.931 3885.65 18.218  0.020   1.401   0.041   1.045   0.066   2.191   0.028  
4639       532.696 3774.19 18.049  0.019   1.103   0.039   0.435   0.042   1.468   0.034  
4640       1871.68 2630.03 18.029  0.023   1.949   0.033   0.835   0.054   2.085   0.027  
4641       2097.95 3559.65 17.889  0.017   1.623   0.030   1.064   0.058   1.515   0.028  
4642       1605.21 3138.82 17.954  0.013   1.298   0.024   0.474   0.029   1.252   0.035  
4643       1653.38 1221.44 17.992  0.025   1.246   0.035   0.446   0.035   1.316   0.036  
4644       2658.23 3404.75 17.975  0.014   1.331   0.025   0.493   0.035   1.491   0.028  
4645       1010.86 3172.47 18.001  0.012   1.319   0.031   INDEF   INDEF   1.499   0.029  
4646       2265.92 1877.72 18.055  0.018   1.143   0.025   0.501   0.029   1.177   0.038  
4647       210.729 2063.99 18.047  0.021   1.126   0.044   0.397   0.046   1.449   0.035  
4648       1282.87 3951.12 18.003  0.017   1.177   0.037   0.653   0.048   1.436   0.034  
4649       1388.88 2775.22 18.030  0.016   1.208   0.027   0.299   0.030   1.307   0.035  
4650       2415.98 356.404 17.951  0.024   1.287   0.045   0.379   0.042   INDEF   INDEF  
4651       1788.77 274.875 18.003  0.023   1.517   0.045   0.557   0.055   1.735   0.033  
4652       2922.45 2794.51 17.937  0.013   1.933   0.022   1.094   0.056   2.085   0.020  
4653       2487.58 60.117  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4654       231.318 2.140   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4655       2244.27 968.666 17.909  0.023   1.439   0.034   0.431   0.035   1.447   0.035  
4656       2586.06 795.352 17.998  0.023   1.263   0.037   0.290   0.038   1.264   0.039  
4657       1542.34 626.035 17.982  0.025   1.550   0.041   INDEF   INDEF   1.566   0.036  
4658       985.870 2654.39 18.111  0.015   2.091   0.028   0.884   0.065   2.303   0.020  
4659       2637.99 1990.42 17.912  0.018   1.422   0.029   0.396   0.031   1.382   0.032  
4660       2121.48 1317.92 17.892  0.021   1.492   0.030   0.451   0.033   1.476   0.032  
4661       1357.48 3737.43 17.980  0.014   1.445   0.033   0.674   0.049   1.674   0.027  
4662       1484.74 31.765  18.010  0.026   1.331   0.038   0.525   0.043   1.601   0.036  
4663       2899.07 2650.70 17.975  0.013   1.327   0.020   0.410   0.032   1.317   0.031  
4664       421.417 2160.13 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4665       1723.79 1507.70 17.964  0.021   1.331   0.028   0.444   0.030   1.364   0.041  
4666       3573.87 2855.54 18.148  0.012   2.108   0.026   INDEF   INDEF   2.359   0.018  
4667       1223.74 3093.56 17.958  0.012   1.468   0.026   0.571   0.035   1.709   0.026  
4668       2469.00 2781.81 18.011  0.017   1.241   0.025   0.444   0.029   1.310   0.039  
4669       2573.18 3825.31 18.043  0.014   1.140   0.026   0.386   0.032   1.313   0.035  
4670       2313.07 405.136 17.974  0.024   1.198   0.058   0.390   0.058   1.142   0.048  
4671       2260.26 3.752   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4672       1721.14 934.966 17.959  0.029   1.415   0.041   0.421   0.041   1.667   0.044  
4673       754.255 3169.39 17.974  0.012   1.348   0.031   0.786   0.046   1.517   0.026  
4674       1092.94 67.656  18.022  0.025   1.132   0.038   0.595   0.035   INDEF   INDEF  
4675       2791.93 2363.27 18.077  0.018   2.136   0.029   1.049   0.098   2.189   0.022  
4676       3849.23 1938.36 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4677       838.466 1728.03 18.022  0.021   1.208   0.037   0.368   0.039   1.350   0.035  
4678       878.356 2006.58 18.122  0.019   1.826   0.036   0.848   0.086   2.100   0.026  
4679       1275.46 1054.99 17.922  0.024   1.370   0.039   0.423   0.040   INDEF   INDEF  
4680       3589.74 3701.08 18.044  0.012   1.622   0.024   1.258   0.076   1.988   0.020  
4681       3550.33 2384.77 17.952  0.012   1.511   0.022   0.452   0.040   1.637   0.025  
4682       86.203  1864.46 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4683       2120.22 1770.15 18.087  0.013   2.173   0.023   INDEF   INDEF   2.388   0.019  
4684       2651.43 2970.12 17.992  0.014   1.299   0.025   0.516   0.035   1.421   0.029  
4685       2971.55 4038.95 18.219  0.068   0.941   0.098   INDEF   INDEF   INDEF   INDEF  
4686       4019.35 4064.33 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4687       205.449 2524.52 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4688       1537.04 2536.41 17.937  0.018   1.423   0.029   0.502   0.035   1.459   0.031  
4689       2242.28 3492.57 18.017  0.010   1.182   0.023   0.423   0.032   1.222   0.031  
4690       132.777 295.552 17.866  0.027   1.403   0.039   1.031   0.053   INDEF   INDEF  
4691       3801.86 1805.60 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4692       2200.97 2553.70 18.240  0.023   1.526   0.032   0.637   0.045   2.285   0.027  
4693       4041.63 785.442 18.104  0.018   1.431   0.032   INDEF   INDEF   1.994   0.030  
4694       2264.29 1609.94 18.002  0.016   1.265   0.025   0.374   0.029   1.218   0.035  
4695       663.628 1590.32 18.254  0.021   1.999   0.038   INDEF   INDEF   2.243   0.026  
4696       166.674 1258.11 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4697       2644.07 479.101 17.960  0.024   1.272   0.043   0.429   0.043   1.208   0.041  
4698       2329.09 333.160 17.965  0.025   1.299   0.046   0.365   0.047   1.220   0.044  
